lang	pool	kind	meta	value
fi	outcome.success.normal.pool	ITEM	12	"Finally here.
The truth remains unyielding."
fi	outcome.success.normal.pool	ITEM	13	"You have seen it through.
And mark this: it was you, and no one else, who chose this path."
fi	outcome.success.normal.pool	ITEM	14	"Time drifted into silence,
finding its place in the recesses of the mind."
fi	outcome.success.normal.pool	ITEM	15	"As the sky transformed,
the tale found its final resolved."
fi	outcome.success.normal.pool	ITEM	16	"The waters fell calm,
and the sky once more veiled its abyss."
fi	outcome.success.normal.pool	ITEM	17	"The footsteps ceased,
only the place remained."
fi	outcome.success.normal.pool	ITEM	18	"Light fell evenly, ,
and every shadow vanished."
fi	outcome.success.normal.pool	ITEM	19	"The wind fell silent.
and everything returned to where it belonged."
fi	outcome.success.normal.pool	ITEM	20	"A moment of silence.
The world steadied its breath."
fi	outcome.success.normal.pool	ITEM	21	"The record is etched deep in the sand—
beyond the reach of the wind."
fi	outcome.success.normal.pool	ITEM	22	"Harmony was restored.
Everything had been for this moment."
fi	outcome.success.normal.pool	ITEM	23	"RUN COMPLETE.
Clear. Found it.
That's enough."
fi	outcome.success.normal.pool	ITEM	24	"RUN COMPLETE.
The path held.
So did you."
fi	outcome.success.normal.pool	ITEM	25	"The sky has kept moving.
So can you."
fi	outcome.success.normal.pool	ITEM	26	"RUN COMPLETE.
A quiet result.
The weight of real work."
fi	outcome.success.normal.pool	ITEM	27	"You only walked the path
the world had laid out for you."
fi	outcome.success.normal.pool	ITEM	28	"The ground didn’t give way.
It trusted your steps."
fi	outcome.success.normal.pool	ITEM	29	"This moment aligned
with the stars’ ancient rhythm."
fi	outcome.success.normal.pool	ITEM	30	"You didn’t take anything.
 You understood something."
fi	outcome.success.normal.pool	ITEM	31	"You didn’t gain a thing.
You only saw the truth for what it was."
fi	outcome.success.normal.pool	ITEM	32	"You didn’t take this place.
You belonged here."
fi	outcome.success.normal.pool	ITEM	33	"You walked a road
older than memory itself."
fi	outcome.success.normal.pool	ITEM	34	"The earth did not resist.
It recognized you."
fi	outcome.success.normal.pool	ITEM	35	"This moment aligned
 with the stillness of the stars."
fi	outcome.success.hard.pool	COUNT	32	32
fi	outcome.success.hard.pool	ITEM	1	"In the north wind,
clarity outlasts speed."
fi	outcome.success.hard.pool	ITEM	2	"The center was found.
 The world came to rest."
fi	outcome.success.hard.pool	ITEM	3	"The stars stay silent.
Your record does the speaking."
fi	outcome.success.hard.pool	ITEM	4	"The result  remained.
The position changed."
fi	outcome.success.hard.pool	ITEM	5	"Between ice and glass,
you chose control."
fi	outcome.success.hard.pool	ITEM	6	"The waves fell quiet,
and the sea reclaimed its hidden depths."
fi	outcome.success.hard.pool	ITEM	7	"Some treasures still await.
Next time, a different path."
fi	outcome.success.hard.pool	ITEM	8	"The sky didn’t change.
You did."
fi	outcome.success.hard.pool	ITEM	9	"The moment passed.
What remained was order."
fi	outcome.success.hard.pool	ITEM	10	"Winter is honest.
So was your run."
fi	outcome.success.hard.pool	ITEM	11	"The stars aligned for a moment.
You noticed."
fi	outcome.success.hard.pool	ITEM	12	"The distance closed.
Time did not."
fi	outcome.success.hard.pool	ITEM	13	"The world’s rules stood firm.
 And the signal of possibility was real."
fi	outcome.success.hard.pool	ITEM	14	"The path closed quietly.
You were already through."
fi	outcome.success.hard.pool	ITEM	15	"Nothing changed.
Only your position did."
fi	outcome.success.hard.pool	ITEM	16	"Not luck.
Alignment."
fi	outcome.success.hard.pool	ITEM	17	"The moment passed.
The record remains."
fi	outcome.success.hard.pool	ITEM	18	"The outcome didn’t change.
Still, you moved forward."
fi	outcome.success.hard.pool	ITEM	19	"The output didn’t change.
But you reached a new level."
fi	outcome.success.hard.pool	ITEM	20	"The ending was the same.
But the one who reached it had changed."
fi	outcome.success.hard.pool	ITEM	21	"The destination is the same
—but you’re no longer the traveler you once were."
fi	outcome.success.hard.pool	ITEM	22	"Light fell evenly, ,
and every shadow vanished."
fi	outcome.success.hard.pool	ITEM	23	"The wind fell silent.
and everything returned to where it belonged."
fi	outcome.success.hard.pool	ITEM	24	"A moment of silence.
The world steadied its breath."
fi	outcome.success.hard.pool	ITEM	25	"The record is etched deep in the sand—
beyond the reach of the wind."
fi	outcome.success.hard.pool	ITEM	26	"Harmony was restored.
Everything had been for this moment."
fi	outcome.success.hard.pool	ITEM	27	"Time slipped by in silence,
tucked away in the corners of memory."
fi	outcome.success.hard.pool	ITEM	28	"The sky shifted in color,
and one story came to its end."
fi	outcome.success.hard.pool	ITEM	29	"The waves grew calm,
and the sea hid its depths once more."
fi	outcome.success.hard.pool	ITEM	30	"The footsteps stopped,
and only the place remained."
fi	outcome.success.hard.pool	ITEM	31	"Victory and defeat 
are nothing more than grains of sand."
fi	outcome.success.hard.pool	ITEM	32	"The road goes on—or it ends.
Either way, it lies on the same earth."
fi	outcome.timeup.easy.pool	COUNT	16	16
fi	outcome.timeup.easy.pool	ITEM	1	"Time ran out.
Nothing else did."
fi	outcome.timeup.easy.pool	ITEM	2	"The treasure can wait.
So can you."
fi	outcome.timeup.easy.pool	ITEM	3	"Breathe in.
Then again."
fi	outcome.timeup.easy.pool	ITEM	4	"That’s all for now.
On to the next step."
fi	outcome.timeup.easy.pool	ITEM	5	"You're still here.
That’s what matters."
fi	outcome.timeup.easy.pool	ITEM	6	"The run ended.
You didn’t."
fi	outcome.timeup.easy.pool	ITEM	7	"TIME'S UP.
The run ended.
You didn't."
fi	outcome.timeup.easy.pool	ITEM	8	"TIME'S UP.
The rules don’t change.
Again."
fi	outcome.timeup.easy.pool	ITEM	9	"TIME'S UP.
“So close” is real."
fi	outcome.timeup.easy.pool	ITEM	10	"The sun sank,
and shadow covered the world once again."
fi	outcome.timeup.easy.pool	ITEM	11	"The last grains of sand fell,
and the story quietly came to a close."
fi	outcome.timeup.easy.pool	ITEM	12	"The wind swept through,
and the footprints vanished without a trace."
fi	outcome.timeup.easy.pool	ITEM	13	"The tide came in,
What once had been there returned to the sea."
fi	outcome.timeup.easy.pool	ITEM	14	"Silence.
Only time passed through."
fi	outcome.timeup.easy.pool	ITEM	15	"Victory and defeat 
are nothing more than grains of sand."
fi	outcome.timeup.easy.pool	ITEM	16	"The road goes on—or it ends.
Either way, it lies on the same earth."
fi	outcome.timeup.normal.pool	COUNT	20	20
fi	outcome.timeup.normal.pool	ITEM	1	"The distance closed.
Time did not."
fi	outcome.timeup.normal.pool	ITEM	2	"The world kept its rules.
You touched the edge."
fi	outcome.timeup.normal.pool	ITEM	3	"You didn’t make it.
But the signal was real."
fi	outcome.timeup.normal.pool	ITEM	4	"Some treasures still await.
Let’s try a different path."
fi	outcome.timeup.normal.pool	ITEM	5	"The result remained.
The position changed."
fi	outcome.timeup.normal.pool	ITEM	6	"Time ran out.
Meaning didn't."
fi	outcome.timeup.normal.pool	ITEM	7	"So close.
The sound said so."
fi	outcome.timeup.normal.pool	ITEM	8	"The map is still open.
Come back to it."
fi	outcome.timeup.normal.pool	ITEM	9	"The world’s rules stood firm.
The signal of possibility was real."
fi	outcome.timeup.normal.pool	ITEM	10	The world kept its rules.
fi	outcome.timeup.normal.pool	ITEM	11	"The moment passed.
The record remains."
fi	outcome.timeup.normal.pool	ITEM	12	"The sun sank,
and shadow covered the world once again."
fi	outcome.timeup.normal.pool	ITEM	13	"The last grains of sand fell,
and the story quietly came to a close."
fi	outcome.timeup.normal.pool	ITEM	14	"The wind swept through,
and the footprints vanished without a trace."
fi	outcome.timeup.normal.pool	ITEM	15	"The tide came in,
What once had been there returned to the sea."
fi	outcome.timeup.normal.pool	ITEM	16	"Silence.
Only time passed through."
fi	outcome.timeup.normal.pool	ITEM	17	"Victory and defeat 
are nothing more than grains of sand."
fi	outcome.timeup.normal.pool	ITEM	18	"The road goes on—or it ends.
Either way, it lies on the same earth."
fi	outcome.timeup.normal.pool	ITEM	19	"> Time ran out.
> 
> Nothing else did."
fi	outcome.timeup.normal.pool	ITEM	20	"> The outcome didn’t change.
> 
> But your position did."
fi	outcome.timeup.hard.pool	COUNT	38	38
fi	outcome.timeup.hard.pool	ITEM	1	"Even the aurora fades.
Come back with a new stride."
fi	outcome.timeup.hard.pool	ITEM	2	"In a fragile world,
haste shatters clarity before it can be found."
fi	outcome.timeup.hard.pool	ITEM	3	"The moment slipped away.
The meaning did not."
fi	outcome.timeup.hard.pool	ITEM	4	"Winter is patient.
Be the same."
fi	outcome.timeup.hard.pool	ITEM	5	"The sky kept moving.
So will you."
fi	outcome.timeup.hard.pool	ITEM	6	"The story moves on.
The end is not yet."
fi	outcome.timeup.hard.pool	ITEM	7	"The stars were there, watching.
Again."
fi	outcome.timeup.hard.pool	ITEM	8	"Ice takes its time.
Neither do you."
fi	outcome.timeup.hard.pool	ITEM	9	"The sky kept moving.
So can you."
fi	outcome.timeup.hard.pool	ITEM	10	"The north has learned to wait.
So should you."
fi	outcome.timeup.hard.pool	ITEM	11	"This is an interlude
—It’s not over."
fi	outcome.timeup.hard.pool	ITEM	12	"Like drifting clouds,
don’t lose your flow—like a river."
fi	outcome.timeup.hard.pool	ITEM	13	"The sound was near.
The distance was real.
But that moment can’t be saved."
fi	outcome.timeup.hard.pool	ITEM	14	"You were closing in.
Only time wasn’t."
fi	outcome.timeup.hard.pool	ITEM	15	"The world held to its rules.
You touched the edge of them."
fi	outcome.timeup.hard.pool	ITEM	16	"You didn’t reach the treasure. 
But the signal was real."
fi	outcome.timeup.hard.pool	ITEM	17	"Nothing changed.
Only your position did."
fi	outcome.timeup.hard.pool	ITEM	18	"It wasn’t luck.
Alignment."
fi	outcome.timeup.hard.pool	ITEM	19	"The moment slipped away,
but the record stayed."
fi	outcome.timeup.hard.pool	ITEM	20	"You crossed fragile ground
and left the horizon unbroken."
fi	outcome.timeup.hard.pool	ITEM	21	"Nothing changed.
 Only your position did.
Not luck.
Alignment.
The moment passed.
The record remains."
fi	outcome.timeup.hard.pool	ITEM	22	"The sun sank,
and shadow covered the world once again."
fi	outcome.timeup.hard.pool	ITEM	23	"The last grains of sand fell,
and the story quietly came to a close."
fi	outcome.timeup.hard.pool	ITEM	24	"The wind swept through,
and the footprints vanished without a trace."
fi	outcome.timeup.hard.pool	ITEM	25	"The tide came in,
What once had been there returned to the sea."
fi	outcome.timeup.hard.pool	ITEM	26	"Silence.
Only time passed through."
fi	outcome.timeup.hard.pool	ITEM	27	"Victory and defeat 
are nothing more than grains of sand."
fi	outcome.timeup.hard.pool	ITEM	28	"The road goes on—or it ends.
Either way, it lies on the same earth."
fi	outcome.timeup.hard.pool	ITEM	29	"The season closed.
The land remained."
fi	outcome.timeup.hard.pool	ITEM	30	"The path The path remains.
Only your steps stopped."
fi	outcome.timeup.hard.pool	ITEM	31	"Your time ran out.
The sky didn’t."
fi	outcome.timeup.hard.pool	ITEM	32	"It wasn’t rejection.
Only silence."
fi	outcome.timeup.hard.pool	ITEM	33	"The world is still intact.
You can return—changed."
fi	outcome.timeup.hard.pool	ITEM	34	"The season ended.
The forest remains."
fi	outcome.timeup.hard.pool	ITEM	35	"The distance was closing.
Time kept its rhythm."
fi	outcome.timeup.hard.pool	ITEM	36	"Your time came to a halt.
The sky kept moving."
fi	outcome.timeup.hard.pool	ITEM	37	"Not rejection
Just silence."
fi	outcome.timeup.hard.pool	ITEM	38	"The path is still here.
You can come back—changed."
