lang	pool	index	translation
hi	outcome.success.normal.pool	14	"समय मौन में उतर गया,
मन की गहराइयों में अपनी जगह बनाते हुए।"
hi	outcome.success.normal.pool	15	"जब आकाश बदल रहा था,
कहानी अपने अंत तक पहुँच गई।"
hi	outcome.success.normal.pool	16	"जल शांत हो गया,
और आकाश ने अपना अथाहपन फिर ढक लिया।"
hi	outcome.success.normal.pool	17	"कदम थम गए,
और केवल वह जगह रह गई।"
hi	outcome.success.normal.pool	18	"रोशनी बराबर फैल गई,
और हर छाया मिट गई।"
hi	outcome.success.normal.pool	19	"हवा थम गई।
और सब कुछ अपनी जगह लौट आया।"
hi	outcome.success.normal.pool	20	"एक पल की ख़ामोशी।
दुनिया ने फिर से साँस ली।"
hi	outcome.success.normal.pool	21	"निशान रेत में गहराई तक उतर गया —
हवा की पहुँच से दूर।"
hi	outcome.success.normal.pool	22	"संतुलन फिर लौट आया।
सब कुछ जैसे इसी क्षण के लिए था।"
hi	outcome.success.normal.pool	23	"दौड़ पूरी हुई।
साफ़। मिल गया।
इतना काफ़ी है।"
hi	outcome.success.normal.pool	24	"दौड़ पूरी हुई।
रास्ता टिक गया।
तुम भी।"
hi	outcome.success.normal.pool	25	"आकाश चलता रहा।
तुम भी आगे बढ़ सकते हो।"
hi	outcome.success.normal.pool	26	"दौड़ पूरी हुई।
एक शांत परिणाम।
सच्चे काम का भार।"
hi	outcome.success.normal.pool	27	"तुम बस उस रास्ते पर चले
जो दुनिया ने तुम्हारे सामने रखा था।"
hi	outcome.success.normal.pool	28	"ज़मीन नहीं टूटी।
उसने तुम्हारे कदमों पर भरोसा किया।"
hi	outcome.success.normal.pool	29	"यह क्षण तारों की पुरानी लय से
मेल खा गया।"
hi	outcome.success.normal.pool	30	"तुमने कुछ छीना नहीं।
तुमने कुछ समझा।"
hi	outcome.success.normal.pool	31	"तुमने कुछ पाया नहीं।
तुमने बस सच को वैसा देखा, जैसा वह था।"
hi	outcome.success.normal.pool	32	"तुमने इस जगह को लिया नहीं।
तुम इसी जगह के थे।"
hi	outcome.success.normal.pool	33	"तुम उस रास्ते पर चले
जो यादों से भी पुराना था।"
hi	outcome.success.normal.pool	34	"धरती ने विरोध नहीं किया।
उसने तुम्हें पहचान लिया।"
hi	outcome.success.normal.pool	35	"यह क्षण तारों की ख़ामोशी से
मेल खा गया।"
hi	outcome.success.hard.pool	1	"उत्तरी हवा में,
स्पष्टता गति से ज़्यादा देर टिकती है।"
hi	outcome.success.hard.pool	2	"केंद्र मिल गया।
दुनिया विश्राम में आ गई।"
hi	outcome.success.hard.pool	3	"तारे चुप रहते हैं।
तुम्हारा रिकॉर्ड तुम्हारी ओर से बोलता है।"
hi	outcome.success.hard.pool	4	"परिणाम वही रहा।
तुम्हारी जगह बदल गई।"
hi	outcome.success.hard.pool	5	"बर्फ़ और काँच के बीच,
तुमने नियंत्रण चुना।"
hi	outcome.success.hard.pool	6	"लहरें शांत हो गईं,
और समुद्र ने अपनी छिपी गहराइयाँ वापस ले लीं।"
hi	outcome.success.hard.pool	7	"कुछ ख़ज़ाने अब भी इंतज़ार कर रहे हैं।
अगली बार, कोई दूसरा रास्ता।"
hi	outcome.success.hard.pool	8	"आकाश नहीं बदला।
तुम बदले।"
hi	outcome.success.hard.pool	9	"क्षण बीत गया।
जो बचा, वह क्रम था।"
hi	outcome.success.hard.pool	10	"सर्दी ईमानदार होती है।
तुम्हारी दौड़ भी थी।"
hi	outcome.success.hard.pool	11	"तारे एक पल के लिए साथ आए।
तुमने देख लिया।"
hi	outcome.success.hard.pool	12	"दूरी घट गई।
समय नहीं।"
hi	outcome.success.hard.pool	13	"दुनिया के नियम अडिग रहे।
और संभावना का संकेत सच था।"
hi	outcome.success.hard.pool	14	"रास्ता चुपचाप बंद हुआ।
तुम पहले ही पार कर चुके थे।"
hi	outcome.success.hard.pool	15	"कुछ नहीं बदला।
सिर्फ़ तुम्हारी जगह बदली।"
hi	outcome.success.hard.pool	16	"यह किस्मत नहीं थी।
यह सही संरेखण था।"
hi	outcome.success.hard.pool	17	"क्षण बीत गया।
रिकॉर्ड रह गया।"
hi	outcome.success.hard.pool	18	"परिणाम नहीं बदला।
फिर भी तुम आगे बढ़े।"
hi	outcome.success.hard.pool	19	"नतीजा नहीं बदला।
लेकिन तुम एक नए स्तर तक पहुँचे।"
hi	outcome.success.hard.pool	20	"अंत वही था।
लेकिन वहाँ पहुँचने वाला इंसान बदल चुका था।"
hi	outcome.success.hard.pool	21	"मंज़िल वही है
— पर अब तुम वही यात्री नहीं रहे जो पहले थे।"
hi	outcome.success.hard.pool	22	"रोशनी बराबर फैल गई,
और हर छाया मिट गई।"
hi	outcome.success.hard.pool	23	"हवा थम गई।
और सब कुछ अपनी जगह लौट आया।"
hi	outcome.success.hard.pool	24	"एक पल की ख़ामोशी।
दुनिया ने फिर से साँस ली।"
hi	outcome.success.hard.pool	25	"निशान रेत में गहराई तक उतर गया —
हवा की पहुँच से दूर।"
hi	outcome.success.hard.pool	26	"संतुलन फिर लौट आया।
सब कुछ जैसे इसी क्षण के लिए था।"
hi	outcome.success.hard.pool	27	"समय चुपचाप गुज़र गया,
यादों के कोनों में ठहरा हुआ।"
hi	outcome.success.hard.pool	28	"आकाश ने रंग बदला,
और एक कहानी अपने अंत तक पहुँची।"
hi	outcome.success.hard.pool	29	"लहरें शांत हो गईं,
और समुद्र ने अपनी गहराई फिर छिपा ली।"
hi	outcome.success.hard.pool	30	"कदम रुक गए,
और केवल वह जगह रह गई।"
hi	outcome.success.hard.pool	31	"जीत और हार
रेत के कणों से ज़्यादा कुछ नहीं।"
hi	outcome.success.hard.pool	32	"रास्ता आगे बढ़ता है — या यहीं थम जाता है।
दोनों ही तरह, वह इसी धरती पर रहता है।"
hi	outcome.timeup.easy.pool	1	"समय समाप्त हुआ।
तुम नहीं।"
hi	outcome.timeup.easy.pool	2	"ख़ज़ाना इंतज़ार कर सकता है।
तुम भी।"
hi	outcome.timeup.easy.pool	3	"साँस लो।
फिर एक और साँस लो।"
hi	outcome.timeup.easy.pool	4	"अभी के लिए इतना ही।
अब अगला कदम।"
hi	outcome.timeup.easy.pool	5	"तुम अब भी यहाँ हो।
यही मायने रखता है।"
hi	outcome.timeup.easy.pool	6	"दौड़ समाप्त हुई।
तुम नहीं।"
hi	outcome.timeup.easy.pool	7	"समय समाप्त।
दौड़ समाप्त हुई।
तुम नहीं।"
hi	outcome.timeup.easy.pool	8	"समय समाप्त।
नियम नहीं बदलते।
फिर से।"
hi	outcome.timeup.easy.pool	9	"समय समाप्त।
“लगभग” भी सच होता है।"
hi	outcome.timeup.easy.pool	10	"सूरज डूब गया,
और छाया ने दुनिया को फिर ढक लिया।"
hi	outcome.timeup.easy.pool	11	"रेत के अंतिम कण गिर गए,
और कहानी चुपचाप बंद हो गई।"
hi	outcome.timeup.easy.pool	12	"हवा गुज़री,
और पदचिह्न बिना निशान मिट गए।"
hi	outcome.timeup.easy.pool	13	"ज्वार आया,
और जो वहाँ था, वह समुद्र में लौट गया।"
hi	outcome.timeup.easy.pool	14	"ख़ामोशी।
केवल समय गुज़रा।"
hi	outcome.timeup.easy.pool	15	"जीत और हार
रेत के कणों से ज़्यादा कुछ नहीं।"
hi	outcome.timeup.easy.pool	16	"रास्ता आगे बढ़ता है — या यहीं थम जाता है।
दोनों ही तरह, वह इसी धरती पर रहता है।"
hi	outcome.timeup.normal.pool	1	"दूरी घट गई।
समय नहीं।"
hi	outcome.timeup.normal.pool	2	"दुनिया ने अपने नियम बनाए रखे।
तुमने उनकी सीमा को छू लिया।"
hi	outcome.timeup.normal.pool	3	"तुम नहीं पहुँचे।
लेकिन संकेत सच था।"
hi	outcome.timeup.normal.pool	4	"कुछ ख़ज़ाने अब भी इंतज़ार कर रहे हैं।
चलो, कोई दूसरा रास्ता आज़माते हैं।"
hi	outcome.timeup.normal.pool	5	"परिणाम वही रहा।
तुम्हारी जगह बदल गई।"
hi	outcome.timeup.normal.pool	6	"समय समाप्त हुआ।
अर्थ नहीं।"
hi	outcome.timeup.normal.pool	7	"बहुत क़रीब था।
आवाज़ ने यही कहा।"
hi	outcome.timeup.normal.pool	8	"नक्शा अब भी खुला है।
वापस आना।"
hi	outcome.timeup.normal.pool	9	"दुनिया के नियम अडिग रहे।
संभावना का संकेत सच था।"
hi	outcome.timeup.normal.pool	10	दुनिया ने अपने नियम बनाए रखे।
hi	outcome.timeup.normal.pool	11	"क्षण बीत गया।
रिकॉर्ड रह गया।"
hi	outcome.timeup.normal.pool	12	"सूरज डूब गया,
और छाया ने दुनिया को फिर ढक लिया।"
hi	outcome.timeup.normal.pool	13	"रेत के अंतिम कण गिर गए,
और कहानी चुपचाप बंद हो गई।"
hi	outcome.timeup.normal.pool	14	"हवा गुज़री,
और पदचिह्न बिना निशान मिट गए।"
hi	outcome.timeup.normal.pool	15	"ज्वार आया,
और जो वहाँ था, वह समुद्र में लौट गया।"
hi	outcome.timeup.normal.pool	16	"ख़ामोशी।
केवल समय गुज़रा।"
hi	outcome.timeup.normal.pool	17	"जीत और हार
रेत के कणों से ज़्यादा कुछ नहीं।"
hi	outcome.timeup.normal.pool	18	"रास्ता आगे बढ़ता है — या यहीं थम जाता है।
दोनों ही तरह, वह इसी धरती पर रहता है।"
hi	outcome.timeup.normal.pool	19	"> समय समाप्त हुआ।
> 
> और कुछ समाप्त नहीं हुआ।"
hi	outcome.timeup.normal.pool	20	"> परिणाम नहीं बदला।
> 
> लेकिन तुम्हारी जगह बदल गई।"
hi	outcome.timeup.hard.pool	1	"ध्रुवीय आभा भी फीकी पड़ती है।
नए कदम के साथ लौटना।"
hi	outcome.timeup.hard.pool	2	"नाज़ुक दुनिया में,
जल्दबाज़ी स्पष्टता को मिलने से पहले ही तोड़ देती है।"
hi	outcome.timeup.hard.pool	3	"क्षण हाथ से निकल गया।
अर्थ नहीं।"
hi	outcome.timeup.hard.pool	4	"सर्दी धैर्यवान होती है।
तुम भी रहो।"
hi	outcome.timeup.hard.pool	5	"आकाश चलता रहा।
तुम भी चलोगे।"
hi	outcome.timeup.hard.pool	6	"कहानी आगे बढ़ती है।
अंत अभी नहीं आया।"
hi	outcome.timeup.hard.pool	7	"तारे वहाँ थे, देखते हुए।
एक बार फिर।"
hi	outcome.timeup.hard.pool	8	"बर्फ़ अपना समय लेती है।
तुम्हें भी लेना होगा।"
hi	outcome.timeup.hard.pool	9	"आकाश चलता रहा।
तुम भी आगे बढ़ सकते हो।"
hi	outcome.timeup.hard.pool	10	"उत्तर ने इंतज़ार करना सीख लिया है।
तुम्हें भी सीखना होगा।"
hi	outcome.timeup.hard.pool	11	"यह बस एक विराम है
— अंत नहीं।"
hi	outcome.timeup.hard.pool	12	"बहते बादलों की तरह,
अपना प्रवाह मत खोना — नदी की तरह।"
hi	outcome.timeup.hard.pool	13	"आवाज़ पास थी।
दूरी सच थी।
लेकिन वह पल बचाया नहीं जा सका।"
hi	outcome.timeup.hard.pool	14	"तुम क़रीब पहुँच रहे थे।
बस समय साथ नहीं था।"
hi	outcome.timeup.hard.pool	15	"दुनिया अपने नियमों पर अडिग रही।
तुमने उनकी सीमा को छुआ।"
hi	outcome.timeup.hard.pool	16	"तुम ख़ज़ाने तक नहीं पहुँचे।
लेकिन संकेत सच था।"
hi	outcome.timeup.hard.pool	17	"कुछ नहीं बदला।
सिर्फ़ तुम्हारी जगह बदली।"
hi	outcome.timeup.hard.pool	18	"यह किस्मत नहीं थी।
यह सही संरेखण था।"
hi	outcome.timeup.hard.pool	19	"क्षण हाथ से निकल गया,
लेकिन रिकॉर्ड रह गया।"
hi	outcome.timeup.hard.pool	20	"तुमने नाज़ुक ज़मीन पार की
और क्षितिज को अटूट छोड़ा।"
hi	outcome.timeup.hard.pool	21	"कुछ नहीं बदला।
सिर्फ़ तुम्हारी जगह बदली।
यह किस्मत नहीं थी।
यह सही संरेखण था।
क्षण बीत गया।
रिकॉर्ड रह गया।"
hi	outcome.timeup.hard.pool	22	"सूरज डूब गया,
और छाया ने दुनिया को फिर ढक लिया।"
hi	outcome.timeup.hard.pool	23	"रेत के अंतिम कण गिर गए,
और कहानी चुपचाप बंद हो गई।"
hi	outcome.timeup.hard.pool	24	"हवा गुज़री,
और पदचिह्न बिना निशान मिट गए।"
hi	outcome.timeup.hard.pool	25	"ज्वार आया,
और जो वहाँ था, वह समुद्र में लौट गया।"
hi	outcome.timeup.hard.pool	26	"ख़ामोशी।
केवल समय गुज़रा।"
hi	outcome.timeup.hard.pool	27	"जीत और हार
रेत के कणों से ज़्यादा कुछ नहीं।"
hi	outcome.timeup.hard.pool	28	"रास्ता आगे बढ़ता है — या यहीं थम जाता है।
दोनों ही तरह, वह इसी धरती पर रहता है।"
hi	outcome.timeup.hard.pool	29	"ऋतु समाप्त हुई।
धरती रह गई।"
hi	outcome.timeup.hard.pool	30	"रास्ता अब भी है।
सिर्फ़ तुम्हारे कदम रुक गए।"
hi	outcome.timeup.hard.pool	31	"तुम्हारा समय समाप्त हुआ।
आकाश नहीं।"
hi	outcome.timeup.hard.pool	32	"यह अस्वीकृति नहीं थी।
सिर्फ़ मौन था।"
hi	outcome.timeup.hard.pool	33	"दुनिया अब भी सलामत है।
तुम बदलकर लौट सकते हो।"
hi	outcome.timeup.hard.pool	34	"ऋतु समाप्त हुई।
वन रह गया।"
hi	outcome.timeup.hard.pool	35	"दूरी घट रही थी।
समय अपनी लय में रहा।"
hi	outcome.timeup.hard.pool	36	"तुम्हारा समय ठहर गया।
आकाश चलता रहा।"
hi	outcome.timeup.hard.pool	37	"यह अस्वीकृति नहीं थी।
सिर्फ़ मौन।"
hi	outcome.timeup.hard.pool	38	"रास्ता अब भी यहीं है।
तुम बदलकर लौट सकते हो।"
