lang	pool	kind	meta	value
ru	outcome.success.hard.pool	ENGLISH_LIKE	5	"Between ice and glass,
you chose control."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	6	"The waves fell quiet,
and the sea reclaimed its hidden depths."
ru	outcome.success.hard.pool	ENGLISH_LIKE	6	"The waves fell quiet,
and the sea reclaimed its hidden depths."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	7	"Some treasures still await.
Next time, a different path."
ru	outcome.success.hard.pool	ENGLISH_LIKE	7	"Some treasures still await.
Next time, a different path."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	8	"The sky didn’t change.
You did."
ru	outcome.success.hard.pool	ENGLISH_LIKE	8	"The sky didn’t change.
You did."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	9	"The moment passed.
What remained was order."
ru	outcome.success.hard.pool	ENGLISH_LIKE	9	"The moment passed.
What remained was order."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	10	"Winter is honest.
So was your run."
ru	outcome.success.hard.pool	ENGLISH_LIKE	10	"Winter is honest.
So was your run."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	11	"The stars aligned for a moment.
You noticed."
ru	outcome.success.hard.pool	ENGLISH_LIKE	11	"The stars aligned for a moment.
You noticed."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	12	"The distance closed.
Time did not."
ru	outcome.success.hard.pool	ENGLISH_LIKE	12	"The distance closed.
Time did not."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	13	"The world’s rules stood firm.
 And the signal of possibility was real."
ru	outcome.success.hard.pool	ENGLISH_LIKE	13	"The world’s rules stood firm.
 And the signal of possibility was real."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	14	"The path closed quietly.
You were already through."
ru	outcome.success.hard.pool	ENGLISH_LIKE	14	"The path closed quietly.
You were already through."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	15	"Nothing changed.
Only your position did."
ru	outcome.success.hard.pool	ENGLISH_LIKE	15	"Nothing changed.
Only your position did."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	16	"Not luck.
Alignment."
ru	outcome.success.hard.pool	ENGLISH_LIKE	16	"Not luck.
Alignment."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	17	"The moment passed.
The record remains."
ru	outcome.success.hard.pool	ENGLISH_LIKE	17	"The moment passed.
The record remains."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	18	"The outcome didn’t change.
Still, you moved forward."
ru	outcome.success.hard.pool	ENGLISH_LIKE	18	"The outcome didn’t change.
Still, you moved forward."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	19	"The output didn’t change.
But you reached a new level."
ru	outcome.success.hard.pool	ENGLISH_LIKE	19	"The output didn’t change.
But you reached a new level."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	20	"The ending was the same.
But the one who reached it had changed."
ru	outcome.success.hard.pool	ENGLISH_LIKE	20	"The ending was the same.
But the one who reached it had changed."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	21	"The destination is the same
—but you’re no longer the traveler you once were."
ru	outcome.success.hard.pool	ENGLISH_LIKE	21	"The destination is the same
—but you’re no longer the traveler you once were."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	22	"Light fell evenly, ,
and every shadow vanished."
ru	outcome.success.hard.pool	ENGLISH_LIKE	22	"Light fell evenly, ,
and every shadow vanished."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	23	"The wind fell silent.
and everything returned to where it belonged."
ru	outcome.success.hard.pool	ENGLISH_LIKE	23	"The wind fell silent.
and everything returned to where it belonged."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	24	"A moment of silence.
The world steadied its breath."
ru	outcome.success.hard.pool	ENGLISH_LIKE	24	"A moment of silence.
The world steadied its breath."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	25	"The record is etched deep in the sand—
beyond the reach of the wind."
ru	outcome.success.hard.pool	ENGLISH_LIKE	25	"The record is etched deep in the sand—
beyond the reach of the wind."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	26	"Harmony was restored.
Everything had been for this moment."
ru	outcome.success.hard.pool	ENGLISH_LIKE	26	"Harmony was restored.
Everything had been for this moment."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	27	"Time slipped by in silence,
tucked away in the corners of memory."
ru	outcome.success.hard.pool	ENGLISH_LIKE	27	"Time slipped by in silence,
tucked away in the corners of memory."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	28	"The sky shifted in color,
and one story came to its end."
ru	outcome.success.hard.pool	ENGLISH_LIKE	28	"The sky shifted in color,
and one story came to its end."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	29	"The waves grew calm,
and the sea hid its depths once more."
ru	outcome.success.hard.pool	ENGLISH_LIKE	29	"The waves grew calm,
and the sea hid its depths once more."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	30	"The footsteps stopped,
and only the place remained."
ru	outcome.success.hard.pool	ENGLISH_LIKE	30	"The footsteps stopped,
and only the place remained."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	31	"Victory and defeat 
are nothing more than grains of sand."
ru	outcome.success.hard.pool	ENGLISH_LIKE	31	"Victory and defeat 
are nothing more than grains of sand."
ru	outcome.success.hard.pool	CYRILLIC_MISSING	32	"The road goes on—or it ends.
Either way, it lies on the same earth."
ru	outcome.success.hard.pool	ENGLISH_LIKE	32	"The road goes on—or it ends.
Either way, it lies on the same earth."
ru	outcome.timeup.easy.pool	COUNT	16	16
ru	outcome.timeup.easy.pool	CYRILLIC_MISSING	1	"Time ran out.
Nothing else did."
ru	outcome.timeup.easy.pool	ENGLISH_LIKE	1	"Time ran out.
Nothing else did."
ru	outcome.timeup.easy.pool	CYRILLIC_MISSING	2	"The treasure can wait.
So can you."
ru	outcome.timeup.easy.pool	ENGLISH_LIKE	2	"The treasure can wait.
So can you."
ru	outcome.timeup.easy.pool	CYRILLIC_MISSING	3	"Breathe in.
Then again."
ru	outcome.timeup.easy.pool	ENGLISH_LIKE	3	"Breathe in.
Then again."
ru	outcome.timeup.easy.pool	CYRILLIC_MISSING	4	"That’s all for now.
On to the next step."
ru	outcome.timeup.easy.pool	ENGLISH_LIKE	4	"That’s all for now.
On to the next step."
ru	outcome.timeup.easy.pool	CYRILLIC_MISSING	5	"You're still here.
That’s what matters."
ru	outcome.timeup.easy.pool	ENGLISH_LIKE	5	"You're still here.
That’s what matters."
ru	outcome.timeup.easy.pool	CYRILLIC_MISSING	6	"The run ended.
You didn’t."
ru	outcome.timeup.easy.pool	ENGLISH_LIKE	6	"The run ended.
You didn’t."
ru	outcome.timeup.easy.pool	CYRILLIC_MISSING	7	"TIME'S UP.
The run ended.
You didn't."
ru	outcome.timeup.easy.pool	ENGLISH_LIKE	7	"TIME'S UP.
The run ended.
You didn't."
ru	outcome.timeup.easy.pool	CYRILLIC_MISSING	8	"TIME'S UP.
The rules don’t change.
Again."
ru	outcome.timeup.easy.pool	ENGLISH_LIKE	8	"TIME'S UP.
The rules don’t change.
Again."
ru	outcome.timeup.easy.pool	CYRILLIC_MISSING	9	"TIME'S UP.
“So close” is real."
ru	outcome.timeup.easy.pool	ENGLISH_LIKE	9	"TIME'S UP.
“So close” is real."
ru	outcome.timeup.easy.pool	CYRILLIC_MISSING	10	"The sun sank,
and shadow covered the world once again."
ru	outcome.timeup.easy.pool	ENGLISH_LIKE	10	"The sun sank,
and shadow covered the world once again."
ru	outcome.timeup.easy.pool	CYRILLIC_MISSING	11	"The last grains of sand fell,
and the story quietly came to a close."
ru	outcome.timeup.easy.pool	ENGLISH_LIKE	11	"The last grains of sand fell,
and the story quietly came to a close."
ru	outcome.timeup.easy.pool	CYRILLIC_MISSING	12	"The wind swept through,
and the footprints vanished without a trace."
ru	outcome.timeup.easy.pool	ENGLISH_LIKE	12	"The wind swept through,
and the footprints vanished without a trace."
ru	outcome.timeup.easy.pool	CYRILLIC_MISSING	13	"The tide came in,
What once had been there returned to the sea."
ru	outcome.timeup.easy.pool	ENGLISH_LIKE	13	"The tide came in,
What once had been there returned to the sea."
ru	outcome.timeup.easy.pool	CYRILLIC_MISSING	14	"Silence.
Only time passed through."
ru	outcome.timeup.easy.pool	ENGLISH_LIKE	14	"Silence.
Only time passed through."
ru	outcome.timeup.easy.pool	CYRILLIC_MISSING	15	"Victory and defeat 
are nothing more than grains of sand."
ru	outcome.timeup.easy.pool	ENGLISH_LIKE	15	"Victory and defeat 
are nothing more than grains of sand."
ru	outcome.timeup.easy.pool	CYRILLIC_MISSING	16	"The road goes on—or it ends.
Either way, it lies on the same earth."
ru	outcome.timeup.easy.pool	ENGLISH_LIKE	16	"The road goes on—or it ends.
Either way, it lies on the same earth."
ru	outcome.timeup.normal.pool	COUNT	20	20
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	1	"The distance closed.
Time did not."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	1	"The distance closed.
Time did not."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	2	"The world kept its rules.
You touched the edge."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	2	"The world kept its rules.
You touched the edge."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	3	"You didn’t make it.
But the signal was real."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	3	"You didn’t make it.
But the signal was real."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	4	"Some treasures still await.
Let’s try a different path."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	4	"Some treasures still await.
Let’s try a different path."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	5	"The result remained.
The position changed."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	5	"The result remained.
The position changed."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	6	"Time ran out.
Meaning didn't."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	6	"Time ran out.
Meaning didn't."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	7	"So close.
The sound said so."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	7	"So close.
The sound said so."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	8	"The map is still open.
Come back to it."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	8	"The map is still open.
Come back to it."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	9	"The world’s rules stood firm.
The signal of possibility was real."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	9	"The world’s rules stood firm.
The signal of possibility was real."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	10	The world kept its rules.
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	10	The world kept its rules.
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	11	"The moment passed.
The record remains."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	11	"The moment passed.
The record remains."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	12	"The sun sank,
and shadow covered the world once again."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	12	"The sun sank,
and shadow covered the world once again."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	13	"The last grains of sand fell,
and the story quietly came to a close."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	13	"The last grains of sand fell,
and the story quietly came to a close."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	14	"The wind swept through,
and the footprints vanished without a trace."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	14	"The wind swept through,
and the footprints vanished without a trace."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	15	"The tide came in,
What once had been there returned to the sea."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	15	"The tide came in,
What once had been there returned to the sea."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	16	"Silence.
Only time passed through."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	16	"Silence.
Only time passed through."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	17	"Victory and defeat 
are nothing more than grains of sand."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	17	"Victory and defeat 
are nothing more than grains of sand."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	18	"The road goes on—or it ends.
Either way, it lies on the same earth."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	18	"The road goes on—or it ends.
Either way, it lies on the same earth."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	19	"> Time ran out.
> 
> Nothing else did."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	19	"> Time ran out.
> 
> Nothing else did."
ru	outcome.timeup.normal.pool	CYRILLIC_MISSING	20	"> The outcome didn’t change.
> 
> But your position did."
ru	outcome.timeup.normal.pool	ENGLISH_LIKE	20	"> The outcome didn’t change.
> 
> But your position did."
ru	outcome.timeup.hard.pool	COUNT	38	38
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	1	"Even the aurora fades.
Come back with a new stride."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	1	"Even the aurora fades.
Come back with a new stride."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	2	"In a fragile world,
haste shatters clarity before it can be found."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	2	"In a fragile world,
haste shatters clarity before it can be found."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	3	"The moment slipped away.
The meaning did not."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	3	"The moment slipped away.
The meaning did not."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	4	"Winter is patient.
Be the same."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	4	"Winter is patient.
Be the same."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	5	"The sky kept moving.
So will you."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	5	"The sky kept moving.
So will you."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	6	"The story moves on.
The end is not yet."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	6	"The story moves on.
The end is not yet."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	7	"The stars were there, watching.
Again."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	7	"The stars were there, watching.
Again."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	8	"Ice takes its time.
Neither do you."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	8	"Ice takes its time.
Neither do you."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	9	"The sky kept moving.
So can you."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	9	"The sky kept moving.
So can you."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	10	"The north has learned to wait.
So should you."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	10	"The north has learned to wait.
So should you."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	11	"This is an interlude
—It’s not over."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	11	"This is an interlude
—It’s not over."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	12	"Like drifting clouds,
don’t lose your flow—like a river."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	12	"Like drifting clouds,
don’t lose your flow—like a river."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	13	"The sound was near.
The distance was real.
But that moment can’t be saved."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	13	"The sound was near.
The distance was real.
But that moment can’t be saved."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	14	"You were closing in.
Only time wasn’t."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	14	"You were closing in.
Only time wasn’t."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	15	"The world held to its rules.
You touched the edge of them."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	15	"The world held to its rules.
You touched the edge of them."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	16	"You didn’t reach the treasure. 
But the signal was real."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	16	"You didn’t reach the treasure. 
But the signal was real."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	17	"Nothing changed.
Only your position did."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	17	"Nothing changed.
Only your position did."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	18	"It wasn’t luck.
Alignment."
