lang	pool	kind	meta	value
fi	outcome.success.hard.pool	ENGLISH_LIKE	29	"The waves grew calm,
and the sea hid its depths once more."
fi	outcome.success.hard.pool	FINNISH_HINT_MISSING	29	"The waves grew calm,
and the sea hid its depths once more."
fi	outcome.success.hard.pool	ENGLISH_LIKE	30	"The footsteps stopped,
and only the place remained."
fi	outcome.success.hard.pool	FINNISH_HINT_MISSING	30	"The footsteps stopped,
and only the place remained."
fi	outcome.success.hard.pool	ENGLISH_LIKE	31	"Victory and defeat 
are nothing more than grains of sand."
fi	outcome.success.hard.pool	FINNISH_HINT_MISSING	31	"Victory and defeat 
are nothing more than grains of sand."
fi	outcome.success.hard.pool	ENGLISH_LIKE	32	"The road goes on—or it ends.
Either way, it lies on the same earth."
fi	outcome.success.hard.pool	FINNISH_HINT_MISSING	32	"The road goes on—or it ends.
Either way, it lies on the same earth."
fi	outcome.timeup.easy.pool	COUNT	16	16
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	1	"Time ran out.
Nothing else did."
fi	outcome.timeup.easy.pool	FINNISH_HINT_MISSING	1	"Time ran out.
Nothing else did."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	2	"The treasure can wait.
So can you."
fi	outcome.timeup.easy.pool	FINNISH_HINT_MISSING	2	"The treasure can wait.
So can you."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	3	"Breathe in.
Then again."
fi	outcome.timeup.easy.pool	FINNISH_HINT_MISSING	3	"Breathe in.
Then again."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	4	"That’s all for now.
On to the next step."
fi	outcome.timeup.easy.pool	FINNISH_HINT_MISSING	4	"That’s all for now.
On to the next step."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	5	"You're still here.
That’s what matters."
fi	outcome.timeup.easy.pool	FINNISH_HINT_MISSING	5	"You're still here.
That’s what matters."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	6	"The run ended.
You didn’t."
fi	outcome.timeup.easy.pool	FINNISH_HINT_MISSING	6	"The run ended.
You didn’t."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	7	"TIME'S UP.
The run ended.
You didn't."
fi	outcome.timeup.easy.pool	FINNISH_HINT_MISSING	7	"TIME'S UP.
The run ended.
You didn't."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	8	"TIME'S UP.
The rules don’t change.
Again."
fi	outcome.timeup.easy.pool	FINNISH_HINT_MISSING	8	"TIME'S UP.
The rules don’t change.
Again."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	9	"TIME'S UP.
“So close” is real."
fi	outcome.timeup.easy.pool	FINNISH_HINT_MISSING	9	"TIME'S UP.
“So close” is real."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	10	"The sun sank,
and shadow covered the world once again."
fi	outcome.timeup.easy.pool	FINNISH_HINT_MISSING	10	"The sun sank,
and shadow covered the world once again."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	11	"The last grains of sand fell,
and the story quietly came to a close."
fi	outcome.timeup.easy.pool	FINNISH_HINT_MISSING	11	"The last grains of sand fell,
and the story quietly came to a close."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	12	"The wind swept through,
and the footprints vanished without a trace."
fi	outcome.timeup.easy.pool	FINNISH_HINT_MISSING	12	"The wind swept through,
and the footprints vanished without a trace."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	13	"The tide came in,
What once had been there returned to the sea."
fi	outcome.timeup.easy.pool	FINNISH_HINT_MISSING	13	"The tide came in,
What once had been there returned to the sea."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	14	"Silence.
Only time passed through."
fi	outcome.timeup.easy.pool	FINNISH_HINT_MISSING	14	"Silence.
Only time passed through."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	15	"Victory and defeat 
are nothing more than grains of sand."
fi	outcome.timeup.easy.pool	FINNISH_HINT_MISSING	15	"Victory and defeat 
are nothing more than grains of sand."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	16	"The road goes on—or it ends.
Either way, it lies on the same earth."
fi	outcome.timeup.easy.pool	FINNISH_HINT_MISSING	16	"The road goes on—or it ends.
Either way, it lies on the same earth."
fi	outcome.timeup.normal.pool	COUNT	20	20
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	1	"The distance closed.
Time did not."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	1	"The distance closed.
Time did not."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	2	"The world kept its rules.
You touched the edge."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	2	"The world kept its rules.
You touched the edge."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	3	"You didn’t make it.
But the signal was real."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	3	"You didn’t make it.
But the signal was real."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	4	"Some treasures still await.
Let’s try a different path."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	4	"Some treasures still await.
Let’s try a different path."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	5	"The result remained.
The position changed."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	5	"The result remained.
The position changed."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	6	"Time ran out.
Meaning didn't."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	6	"Time ran out.
Meaning didn't."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	7	"So close.
The sound said so."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	7	"So close.
The sound said so."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	8	"The map is still open.
Come back to it."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	8	"The map is still open.
Come back to it."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	9	"The world’s rules stood firm.
The signal of possibility was real."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	9	"The world’s rules stood firm.
The signal of possibility was real."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	10	The world kept its rules.
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	10	The world kept its rules.
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	11	"The moment passed.
The record remains."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	11	"The moment passed.
The record remains."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	12	"The sun sank,
and shadow covered the world once again."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	12	"The sun sank,
and shadow covered the world once again."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	13	"The last grains of sand fell,
and the story quietly came to a close."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	13	"The last grains of sand fell,
and the story quietly came to a close."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	14	"The wind swept through,
and the footprints vanished without a trace."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	14	"The wind swept through,
and the footprints vanished without a trace."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	15	"The tide came in,
What once had been there returned to the sea."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	15	"The tide came in,
What once had been there returned to the sea."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	16	"Silence.
Only time passed through."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	16	"Silence.
Only time passed through."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	17	"Victory and defeat 
are nothing more than grains of sand."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	17	"Victory and defeat 
are nothing more than grains of sand."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	18	"The road goes on—or it ends.
Either way, it lies on the same earth."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	18	"The road goes on—or it ends.
Either way, it lies on the same earth."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	19	"> Time ran out.
> 
> Nothing else did."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	19	"> Time ran out.
> 
> Nothing else did."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	20	"> The outcome didn’t change.
> 
> But your position did."
fi	outcome.timeup.normal.pool	FINNISH_HINT_MISSING	20	"> The outcome didn’t change.
> 
> But your position did."
fi	outcome.timeup.hard.pool	COUNT	38	38
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	1	"Even the aurora fades.
Come back with a new stride."
fi	outcome.timeup.hard.pool	FINNISH_HINT_MISSING	1	"Even the aurora fades.
Come back with a new stride."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	2	"In a fragile world,
haste shatters clarity before it can be found."
fi	outcome.timeup.hard.pool	FINNISH_HINT_MISSING	2	"In a fragile world,
haste shatters clarity before it can be found."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	3	"The moment slipped away.
The meaning did not."
fi	outcome.timeup.hard.pool	FINNISH_HINT_MISSING	3	"The moment slipped away.
The meaning did not."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	4	"Winter is patient.
Be the same."
fi	outcome.timeup.hard.pool	FINNISH_HINT_MISSING	4	"Winter is patient.
Be the same."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	5	"The sky kept moving.
So will you."
fi	outcome.timeup.hard.pool	FINNISH_HINT_MISSING	5	"The sky kept moving.
So will you."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	6	"The story moves on.
The end is not yet."
fi	outcome.timeup.hard.pool	FINNISH_HINT_MISSING	6	"The story moves on.
The end is not yet."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	7	"The stars were there, watching.
Again."
fi	outcome.timeup.hard.pool	FINNISH_HINT_MISSING	7	"The stars were there, watching.
Again."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	8	"Ice takes its time.
Neither do you."
fi	outcome.timeup.hard.pool	FINNISH_HINT_MISSING	8	"Ice takes its time.
Neither do you."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	9	"The sky kept moving.
So can you."
fi	outcome.timeup.hard.pool	FINNISH_HINT_MISSING	9	"The sky kept moving.
So can you."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	10	"The north has learned to wait.
So should you."
fi	outcome.timeup.hard.pool	FINNISH_HINT_MISSING	10	"The north has learned to wait.
So should you."
fi	outcome.timeup.hard.pool	FINNISH_HINT_MISSING	11	"This is an interlude
—It’s not over."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	12	"Like drifting clouds,
don’t lose your flow—like a river."
fi	outcome.timeup.hard.pool	FINNISH_HINT_MISSING	12	"Like drifting clouds,
don’t lose your flow—like a river."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	13	"The sound was near.
The distance was real.
But that moment can’t be saved."
fi	outcome.timeup.hard.pool	FINNISH_HINT_MISSING	13	"The sound was near.
The distance was real.
But that moment can’t be saved."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	14	"You were closing in.
Only time wasn’t."
fi	outcome.timeup.hard.pool	FINNISH_HINT_MISSING	14	"You were closing in.
Only time wasn’t."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	15	"The world held to its rules.
You touched the edge of them."
fi	outcome.timeup.hard.pool	FINNISH_HINT_MISSING	15	"The world held to its rules.
You touched the edge of them."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	16	"You didn’t reach the treasure. 
But the signal was real."
fi	outcome.timeup.hard.pool	FINNISH_HINT_MISSING	16	"You didn’t reach the treasure. 
But the signal was real."
