lang	pool	index	old	new
asl_gloss	outcome.success.normal.pool	10	"The sky knows no pause in endless circle,
nor shall you find yours."	"SKY ENDLESS CIRCLE, NO PAUSE.
YOU ALSO NOT STOP."
asl_gloss	outcome.success.normal.pool	11	"The center has been reached.
The world stood still."	"CENTER REACH.
WORLD STAND STILL."
asl_gloss	outcome.success.normal.pool	12	"Finally here.
The truth remains unyielding."	"FINALLY YOU HERE.
TRUTH STAND FIRM."
asl_gloss	outcome.success.normal.pool	13	"You have seen it through.
And mark this: it was you, and no one else, who chose this path."	"YOU GO UNTIL END.
REMEMBER: PATH CHOOSE YOU. NO ONE ELSE."
asl_gloss	outcome.success.normal.pool	14	"Time drifted into silence,
finding its place in the recesses of the mind."	"TIME DRIFT SILENCE.
MEMORY DEEP PLACE."
asl_gloss	outcome.success.normal.pool	15	"As the sky transformed,
the tale found its final resolved."	"SKY COLOR CHANGE.
STORY FINISH."
asl_gloss	outcome.success.normal.pool	16	"The waters fell calm,
and the sky once more veiled its abyss."	"WATER CALM.
SKY COVER ABYSS AGAIN."
asl_gloss	outcome.success.normal.pool	17	"The footsteps ceased,
only the place remained."	"FOOTSTEP QUIET.
PLACE ONLY REMAIN."
asl_gloss	outcome.success.normal.pool	18	"Light fell evenly, ,
and every shadow vanished."	"LIGHT FALL SOFT.
SHADOW DISAPPEAR."
asl_gloss	outcome.success.normal.pool	19	"The wind fell silent.
and everything returned to where it belonged."	"WIND QUIET.
EVERYTHING RETURN PLACE."
asl_gloss	outcome.success.normal.pool	20	"A moment of silence.
The world steadied its breath."	"SILENCE MOMENT.
WORLD BREATHE AGAIN."
asl_gloss	outcome.success.normal.pool	21	"The record is etched deep in the sand—
beyond the reach of the wind."	"TRACK DEEP IN SAND —
WIND CANNOT REACH."
asl_gloss	outcome.success.normal.pool	22	"Harmony was restored.
Everything had been for this moment."	"BALANCE RETURN.
EVERYTHING LEAD THIS MOMENT."
asl_gloss	outcome.success.normal.pool	23	"RUN COMPLETE.
Clear. Found it.
That's enough."	"RUN COMPLETE.
CLEAR. FOUND.
ENOUGH."
asl_gloss	outcome.success.normal.pool	24	"RUN COMPLETE.
The path held.
So did you."	"RUN COMPLETE.
PATH HOLD.
YOU TOO."
asl_gloss	outcome.success.normal.pool	25	"The sky has kept moving.
So can you."	"SKY CONTINUE COURSE.
YOU CAN CONTINUE TOO."
asl_gloss	outcome.success.normal.pool	26	"RUN COMPLETE.
A quiet result.
The weight of real work."	"RUN COMPLETE.
QUIET RESULT.
REAL WORK WEIGHT."
asl_gloss	outcome.success.normal.pool	27	"You only walked the path
the world had laid out for you."	"YOU WALK PATH ONLY
WORLD PUT BEFORE YOU."
asl_gloss	outcome.success.normal.pool	28	"The ground didn’t give way.
It trusted your steps."	"GROUND NOT GIVE WAY.
IT TRUST YOUR STEP."
asl_gloss	outcome.success.normal.pool	29	"This moment aligned
with the stars’ ancient rhythm."	"THIS MOMENT JOIN
OLD STAR RHYTHM."
asl_gloss	outcome.success.normal.pool	30	"You didn’t take anything.
 You understood something."	"YOU TAKE NOTHING.
YOU UNDERSTAND SOMETHING."
asl_gloss	outcome.success.normal.pool	31	"You didn’t gain a thing.
You only saw the truth for what it was."	"YOU WIN NOTHING FOR SELF.
YOU SEE TRUTH AS-IS."
asl_gloss	outcome.success.normal.pool	32	"You didn’t take this place.
You belonged here."	"YOU CONQUER PLACE? NO.
YOU BELONG THERE."
asl_gloss	outcome.success.normal.pool	33	"You walked a road
older than memory itself."	"YOU WALK ROAD
OLDER THAN MEMORY ITSELF."
asl_gloss	outcome.success.normal.pool	34	"The earth did not resist.
It recognized you."	"EARTH NOT RESIST.
IT RECOGNIZE YOU."
asl_gloss	outcome.success.normal.pool	35	"This moment aligned
 with the stillness of the stars."	"THIS MOMENT JOIN
STAR SILENCE."
asl_gloss	outcome.success.hard.pool	1	"In the north wind,
clarity outlasts speed."	"NORTH WIND.
CLARITY LAST LONGER THAN SPEED."
asl_gloss	outcome.success.hard.pool	2	"The center was found.
 The world came to rest."	"CENTER FOUND.
WORLD CAN REST."
asl_gloss	outcome.success.hard.pool	3	"The stars stay silent.
Your record does the speaking."	"STARS SILENT.
YOUR TRACK SPEAK FOR YOU."
asl_gloss	outcome.success.hard.pool	4	"The result  remained.
The position changed."	"RESULT REMAIN.
POSITION CHANGE."
asl_gloss	outcome.success.hard.pool	5	"Between ice and glass,
you chose control."	"BETWEEN ICE AND GLASS,
YOU CHOOSE CONTROL."
asl_gloss	outcome.success.hard.pool	6	"The waves fell quiet,
and the sea reclaimed its hidden depths."	"WAVE QUIET.
SEA TAKE HIDDEN DEPTH BACK."
asl_gloss	outcome.success.hard.pool	7	"Some treasures still await.
Next time, a different path."	"OTHER TREASURE WAIT.
NEXT TIME: DIFFERENT PATH."
asl_gloss	outcome.success.hard.pool	8	"The sky didn’t change.
You did."	"SKY NOT CHANGE.
YOU CHANGE."
asl_gloss	outcome.success.hard.pool	9	"The moment passed.
What remained was order."	"MOMENT PASS.
ORDER REMAIN."
asl_gloss	outcome.success.hard.pool	10	"Winter is honest.
So was your run."	"WINTER HONEST.
YOUR RUN ALSO."
asl_gloss	outcome.success.hard.pool	11	"The stars aligned for a moment.
You noticed."	"STARS ALIGN BRIEF.
YOU NOTICE."
asl_gloss	outcome.success.hard.pool	12	"The distance closed.
Time did not."	"DISTANCE CLOSE.
TIME NOT."
asl_gloss	outcome.success.hard.pool	13	"The world’s rules stood firm.
 And the signal of possibility was real."	"WORLD RULE STAND FIRM.
POSSIBILITY SIGN REAL."
asl_gloss	outcome.success.hard.pool	14	"The path closed quietly.
You were already through."	"PATH CLOSE QUIET.
YOU ALREADY THROUGH."
asl_gloss	outcome.success.hard.pool	15	"Nothing changed.
Only your position did."	"NOTHING CHANGE.
ONLY YOUR POSITION."
asl_gloss	outcome.success.hard.pool	16	"Not luck.
Alignment."	"NOT LUCK.
ALIGNMENT."
asl_gloss	outcome.success.hard.pool	17	"The moment passed.
The record remains."	"MOMENT PASS.
RECORD REMAIN."
asl_gloss	outcome.success.hard.pool	18	"The outcome didn’t change.
Still, you moved forward."	"RESULT NOT CHANGE.
STILL YOU MOVE FORWARD."
asl_gloss	outcome.success.hard.pool	19	"The output didn’t change.
But you reached a new level."	"OUTCOME NOT CHANGE.
BUT YOU REACH NEW LEVEL."
asl_gloss	outcome.success.hard.pool	20	"The ending was the same.
But the one who reached it had changed."	"ENDING SAME.
PERSON WHO REACH END CHANGE."
asl_gloss	outcome.success.hard.pool	21	"The destination is the same
—but you’re no longer the traveler you once were."	"DESTINATION SAME —
TRAVELER YOU NOT SAME."
asl_gloss	outcome.success.hard.pool	22	"Light fell evenly, ,
and every shadow vanished."	"SOUND STOP.
MEANING REMAIN."
asl_gloss	outcome.success.hard.pool	23	"The wind fell silent.
and everything returned to where it belonged."	"YOU NOT FASTEST.
YOU MOST CLEAR."
asl_gloss	outcome.success.hard.pool	24	"A moment of silence.
The world steadied its breath."	"WHAT SEEM FROZEN
ONLY WAIT."
asl_gloss	outcome.success.hard.pool	25	"The record is etched deep in the sand—
beyond the reach of the wind."	"NORTH GIVE NOTHING.
YOU ALSO NOT."
asl_gloss	outcome.success.hard.pool	26	"Harmony was restored.
Everything had been for this moment."	"GLASS NOT BREAK.
IT REMEMBER PRESSURE."
asl_gloss	outcome.success.hard.pool	27	"Time slipped by in silence,
tucked away in the corners of memory."	"PATH ASK VICTORY? NO.
PATH ASK PRECISION."
asl_gloss	outcome.success.hard.pool	28	"The sky shifted in color,
and one story came to its end."	"YOU COME WITH CALM,
NOT NOISE."
asl_gloss	outcome.success.hard.pool	29	"The waves grew calm,
and the sea hid its depths once more."	"WHAT REMAIN
NOT LUCK, STRUCTURE."
asl_gloss	outcome.success.hard.pool	30	"The footsteps stopped,
and only the place remained."	"EVERYTHING ENDURE SHINE? NO.
SOME THINGS SIMPLY STAY."
asl_gloss	outcome.success.hard.pool	31	"Victory and defeat 
are nothing more than grains of sand."	"IN COLD, FORM BECOME VISIBLE.
YOU FOLLOW."
asl_gloss	outcome.success.hard.pool	32	"The road goes on—or it ends.
Either way, it lies on the same earth."	"THIS RESULT NOT ACCIDENT.
YOUR STEPS READ IT."
asl_gloss	outcome.timeup.easy.pool	1	"Time ran out.
Nothing else did."	"TIME OUT.
GAME OVER."
asl_gloss	outcome.timeup.easy.pool	2	"The treasure can wait.
So can you."	"TRY AGAIN.
DIFFERENT ROUTE."
asl_gloss	outcome.timeup.easy.pool	3	"Breathe in.
Then again."	"TIME OUT.
BUT PATH REMEMBER YOUR STEP."
asl_gloss	outcome.timeup.easy.pool	4	"That’s all for now.
On to the next step."	"TODAY NOT EVERYTHING REACH.
BUT SOMETHING BECOME CLEAR."
asl_gloss	outcome.timeup.easy.pool	5	"You're still here.
That’s what matters."	"WIND TAKE TIME.
BUT NOT EVERYTHING LOST."
asl_gloss	outcome.timeup.easy.pool	6	"The run ended.
You didn’t."	"GOLD STILL WAIT.
YOU STILL CLOSER."
asl_gloss	outcome.timeup.easy.pool	7	"TIME'S UP.
The run ended.
You didn't."	"PATH CLOSE QUIET.
IT NOT DISAPPEAR."
asl_gloss	outcome.timeup.easy.pool	8	"TIME'S UP.
The rules don’t change.
Again."	"YOU NOT STOP BY WILL.
TIME STOP YOU."
asl_gloss	outcome.timeup.easy.pool	9	"TIME'S UP.
“So close” is real."	"HORIZON STILL FAR.
BUT YOU SEE IT."
asl_gloss	outcome.timeup.easy.pool	10	"The sun sank,
and shadow covered the world once again."	"SOUND FADE.
FOOTSTEP REMAIN."
asl_gloss	outcome.timeup.easy.pool	11	"The last grains of sand fell,
and the story quietly came to a close."	"NOT VICTORY.
NOT EMPTY EITHER."
asl_gloss	outcome.timeup.easy.pool	12	"The wind swept through,
and the footprints vanished without a trace."	"WHAT NOT FOUND
MAYBE STILL WAIT."
asl_gloss	outcome.timeup.easy.pool	13	"The tide came in,
What once had been there returned to the sea."	"SAND ACCEPT END.
MEMORY ACCEPT PATH."
asl_gloss	outcome.timeup.easy.pool	14	"Silence.
Only time passed through."	"YOU NOT LOSE EVERYTHING.
YOU ARRIVE HERE."
asl_gloss	outcome.timeup.easy.pool	15	"Victory and defeat 
are nothing more than grains of sand."	SOME PATH END BEFORE FULL OPEN.
asl_gloss	outcome.timeup.easy.pool	16	"The road goes on—or it ends.
Either way, it lies on the same earth."	"THIS NOT FINAL JUDGMENT.
ONLY THIS RUN END."
asl_gloss	outcome.timeup.normal.pool	1	"The distance closed.
Time did not."	"TIME CLOSE DOOR.
PATH NOT FORGET YOU."
asl_gloss	outcome.timeup.normal.pool	2	"The world kept its rules.
You touched the edge."	"TRY AGAIN.
DIFFERENT PATH MAY ANSWER."
asl_gloss	outcome.timeup.normal.pool	3	"You didn’t make it.
But the signal was real."	"TIME OUT.
JOURNEY NOT NOTHING."
asl_gloss	outcome.timeup.normal.pool	4	"Some treasures still await.
Let’s try a different path."	"TREASURE NOT REACH.
BUT YOU LEARN PATH SHAPE."
asl_gloss	outcome.timeup.normal.pool	5	"The result remained.
The position changed."	"PATH LONGER THAN MOMENT.
THAT HAPPEN."
asl_gloss	outcome.timeup.normal.pool	6	"Time ran out.
Meaning didn't."	"SKY CONTINUE.
YOU CAN ALSO."
asl_gloss	outcome.timeup.normal.pool	7	"So close.
The sound said so."	"NOT EVERY TRY END GOLD.
SOME END UNDERSTANDING."
asl_gloss	outcome.timeup.normal.pool	8	"The map is still open.
Come back to it."	"GLASS KEEP LIGHT.
EVEN WHEN TIME BREAK."
asl_gloss	outcome.timeup.normal.pool	9	"The world’s rules stood firm.
The signal of possibility was real."	"FOOTSTEP NOT REACH END.
STILL REAL."
asl_gloss	outcome.timeup.normal.pool	10	The world kept its rules.	"WHAT CLOSE TODAY
CAN OPEN TOMORROW."
asl_gloss	outcome.timeup.normal.pool	11	"The moment passed.
The record remains."	"LUCK NOT ARRIVE IN TIME.
BUT RULE STILL LEARNABLE."
asl_gloss	outcome.timeup.normal.pool	12	"The sun sank,
and shadow covered the world once again."	"THIS NOT DEFEAT OF YOU.
ONLY RUN END."
asl_gloss	outcome.timeup.normal.pool	13	"The last grains of sand fell,
and the story quietly came to a close."	"YOU STAND INSIDE UNCERTAINTY
LONGER THAN BEFORE."
asl_gloss	outcome.timeup.normal.pool	14	"The wind swept through,
and the footprints vanished without a trace."	"WHAT CLOSE TODAY
CAN BECOME FAMILIAR TOMORROW."
asl_gloss	outcome.timeup.normal.pool	15	"The tide came in,
What once had been there returned to the sea."	"TIME WIN THIS ROUND.
NOT WHOLE WORK."
asl_gloss	outcome.timeup.normal.pool	16	"Silence.
Only time passed through."	"PATH NOT ANSWER YET.
BUT NOT FULL SILENT."
asl_gloss	outcome.timeup.normal.pool	17	"Victory and defeat 
are nothing more than grains of sand."	"YOU DID NOT GO FOR NOTHING.
EARTH ACCEPT STEP."
asl_gloss	outcome.timeup.normal.pool	18	"The road goes on—or it ends.
Either way, it lies on the same earth."	"NOT FINISHED.
ONLY UNFINISHED."
asl_gloss	outcome.timeup.normal.pool	19	"> Time ran out.
> 
> Nothing else did."	"STARS NOT MOVE.
BUT YOU SEE CLEARER."
asl_gloss	outcome.timeup.normal.pool	20	"> The outcome didn’t change.
> 
> But your position did."	"MISSING THING TIME.
NOT NECESSARILY ABILITY."
asl_gloss	outcome.timeup.hard.pool	1	"Even the aurora fades.
Come back with a new stride."	"TREASURE WAIT.
YOU LEARN WAITING."
asl_gloss	outcome.timeup.hard.pool	2	"In a fragile world,
haste shatters clarity before it can be found."	"THIS RUN BECOME MAP.
NEXT CAN BECOME PATH."
asl_gloss	outcome.timeup.hard.pool	3	"The moment slipped away.
The meaning did not."	"TIME CLOSE CIRCLE.
STILL YOU STAND INSIDE."
asl_gloss	outcome.timeup.hard.pool	4	"Winter is patient.
Be the same."	"NORTH COLD.
BUT YOU NOT DISAPPEAR."
asl_gloss	outcome.timeup.hard.pool	5	"The sky kept moving.
So will you."	"TREASURE NOT REACH.
SIGN STILL VISIBLE."
asl_gloss	outcome.timeup.hard.pool	6	"The story moves on.
The end is not yet."	"PATH HOLD BACK.
YOU CONTINUE."
asl_gloss	outcome.timeup.hard.pool	7	"The stars were there, watching.
Again."	"WHAT NOT REACH
STILL VISIBLE."
asl_gloss	outcome.timeup.hard.pool	8	"Ice takes its time.
Neither do you."	"ENDING COME EARLY.
MEANING NOT."
asl_gloss	outcome.timeup.hard.pool	9	"The sky kept moving.
So can you."	"WINTER GIVE NO DISCOUNT.
YOU ASK NONE."
asl_gloss	outcome.timeup.hard.pool	10	"The north has learned to wait.
So should you."	"GLASS REMEMBER PRESSURE.
EVEN WITHOUT VICTORY."
asl_gloss	outcome.timeup.hard.pool	11	"This is an interlude
—It’s not over."	EVERYTHING CLOSE LOST? NO.
asl_gloss	outcome.timeup.hard.pool	12	"Like drifting clouds,
don’t lose your flow—like a river."	"STARS SILENT.
YOU LISTEN ANYWAY."
asl_gloss	outcome.timeup.hard.pool	13	"The sound was near.
The distance was real.
But that moment can’t be saved."	"DISTANCE WIN THIS MOMENT.
NOT WHOLE STORY."
asl_gloss	outcome.timeup.hard.pool	14	"You were closing in.
Only time wasn’t."	"WHAT NOT REACH
BECOME VISIBLE STILL."
asl_gloss	outcome.timeup.hard.pool	15	"The world held to its rules.
You touched the edge of them."	"OUTCOME HARD.
BUT NOT EMPTY."
asl_gloss	outcome.timeup.hard.pool	16	"You didn’t reach the treasure. 
But the signal was real."	"TIME SHORTER THAN PATH.
THAT NOT LIE."
asl_gloss	outcome.timeup.hard.pool	17	"Nothing changed.
Only your position did."	"YOU NOT REACH END.
BUT YOU ENTER DEEPER."
asl_gloss	outcome.timeup.hard.pool	18	"It wasn’t luck.
Alignment."	"PATH NOT REJECT YOU.
IT ONLY END EARLY."
asl_gloss	outcome.timeup.hard.pool	19	"The moment slipped away,
but the record stayed."	"CLARITY COME LATE.
BUT IT COME."
asl_gloss	outcome.timeup.hard.pool	20	"You crossed fragile ground
and left the horizon unbroken."	"WHAT BREAK
CAN BECOME FORM."
asl_gloss	outcome.timeup.hard.pool	21	"Nothing changed.
 Only your position did.
Not luck.
Alignment.
The moment passed.
The record remains."	"NO TREASURE TODAY.
BUT MEANING NOT NONE."
asl_gloss	outcome.timeup.hard.pool	22	"The sun sank,
and shadow covered the world once again."	"COLD WIN MOMENT.
NOT WHOLE."
asl_gloss	outcome.timeup.hard.pool	23	"The last grains of sand fell,
and the story quietly came to a close."	"RUN END.
QUESTION LIVE ON."
asl_gloss	outcome.timeup.hard.pool	24	"The wind swept through,
and the footprints vanished without a trace."	"YOU NOT LOSE SELF.
YOU ONLY LOSE TIME."
asl_gloss	outcome.timeup.hard.pool	25	"The tide came in,
What once had been there returned to the sea."	"NORTHERN LIGHT NOT APPEAR.
BUT DARK READABLE."
asl_gloss	outcome.timeup.hard.pool	26	"Silence.
Only time passed through."	"WHAT STOP
NOT WILL."
asl_gloss	outcome.timeup.hard.pool	27	"Victory and defeat 
are nothing more than grains of sand."	"YOU NOT FIND CENTER.
BUT YOU FIND EDGE."
asl_gloss	outcome.timeup.hard.pool	28	"The road goes on—or it ends.
Either way, it lies on the same earth."	"SOMETIMES HARD PATH
FIRST MEASUREMENT."
asl_gloss	outcome.timeup.hard.pool	29	"The season closed.
The land remained."	"NOT REACHED.
NOT FORGOTTEN."
asl_gloss	outcome.timeup.hard.pool	30	"The path The path remains.
Only your steps stopped."	"WHAT WAITED
MAYBE STILL WAIT."
asl_gloss	outcome.timeup.hard.pool	31	"Your time ran out.
The sky didn’t."	"WHAT BREAK TODAY
CAN BECOME STRUCTURE TOMORROW."
asl_gloss	outcome.timeup.hard.pool	32	"It wasn’t rejection.
Only silence."	"YOU REACH LIMIT.
THAT ALSO KNOWLEDGE."
asl_gloss	outcome.timeup.hard.pool	33	"The world is still intact.
You can return—changed."	"NO VICTORY TODAY.
BUT NO VOID EITHER."
asl_gloss	outcome.timeup.hard.pool	34	"The season ended.
The forest remains."	"PATH COLD.
STEPS TRUE."
asl_gloss	outcome.timeup.hard.pool	35	"The distance was closing.
Time kept its rhythm."	"WHAT MISSING
NOT NECESSARILY COURAGE."
asl_gloss	outcome.timeup.hard.pool	36	"Your time came to a halt.
The sky kept moving."	"TIME CLOSE WINDOW.
GAZE REMAIN."
asl_gloss	outcome.timeup.hard.pool	37	"Not rejection
Just silence."	"THIS NOT LAST PATH.
ONLY THIS PATH."
asl_gloss	outcome.timeup.hard.pool	38	"The path is still here.
You can come back—changed."	"TODAY NOT VICTORY.
BUT NOT EMPTY."
